@relation chat

@attribute class_conducta {1,2,3,4,5,6,7,8,9,10,11,12}
@attribute mensaje string
@attribute adjectives numeric
@attribute adverbs numeric
@attribute determinants numeric
@attribute names numeric
@attribute verbs numeric
@attribute pronouns numeric
@attribute conjuctions numeric
@attribute interjections numeric
@attribute prepositions numeric
@attribute punctuation numeric
@attribute numerals numeric
@attribute dates_times numeric

@data
12,'gracia por c_o_p_y_paste_arme el definido � n de uno palabra que ya saz � a , no ser necesario ',1,2,2,6,1,1,0,0,3,3,0,0
6,'haber redundancia ',0,0,0,1,1,0,0,0,0,0,0,0
6,'faja no nos servir javo ',1,1,0,0,1,1,0,1,0,0,0,0
6,'justo en ese horario no poder dar clase . . ',0,2,1,2,2,0,0,0,1,2,0,0
7,'leste el que poner ? ? ',0,0,1,0,2,1,0,0,0,2,0,0
1,'q participar todo ser mas facial si estar todo y lo terminar de uno ',1,0,1,0,4,3,4,0,1,0,0,0
6,'mas tarde poder , pero pensar estudiar , m � ana tener uno final ',0,1,1,3,4,0,2,0,0,3,0,0
10,'me gustar mas antes ',0,1,0,0,1,1,1,0,0,0,0,0
10,'nao ',0,1,0,0,0,0,0,0,0,0,0,0
10,'nadie se quede � de brazo cruzar . ',0,0,0,2,1,2,0,0,1,2,0,0
10,'no agregan palabra a el definido � n que poder confundir ',0,1,1,3,3,1,0,0,1,1,0,0
10,'no cha � n ',0,1,0,2,0,0,0,0,0,1,0,0
10,'no estar � as ayudar a mi dolor de cabeza jajaj ',0,1,1,4,2,0,0,0,2,1,0,0
10,'no estar hablar de pasar nada ',0,1,0,0,3,1,0,0,1,0,0,0
10,'no maná , ser uno locura , tener � segundo idea de el que ser ? no ser algo f � ció , por qué � te crea � segundo que no encontrar nada ? jajay ',1,3,2,7,6,5,0,1,2,9,0,0
10,'no me hacer quedar como uno ortiga , vos saz � segundo que no esta � bien mover todo as � como si nada , vos mismo pedir perdé � n despeo � segundo de el pastar jajay ? ',1,3,3,9,5,5,3,1,1,8,0,0
10,'no me meter � a en ese ',0,1,0,0,1,2,0,0,2,1,0,0
10,'no me parecer el de el modelo de negocio ',0,1,2,2,1,1,0,0,2,0,0,0
10,'no no banca que ya palmos a el 2 ',0,3,1,1,1,1,0,0,1,0,1,0
10,'no no comparar mas ',0,2,0,0,1,0,1,0,0,0,0,0
10,'no no recién prendar el pi ',0,3,1,1,1,0,0,0,0,0,0,0
10,'no par � , no necesaria_mente ',0,3,0,1,0,0,0,0,0,2,0,0
10,'no poder directa_mente , entrar a trabajar a el 9 , a el 5 estar en el campus , también llegar a casa tar_di_si_m_o y el [S:??/??/??:??.??:??] me levantar temprano ',1,3,4,2,7,1,1,0,5,3,2,1
10,'no ser cabeza ',0,1,0,1,1,0,0,0,0,0,0,0
10,'no te enojar jajay ',0,1,0,0,1,1,0,1,0,0,0,0
10,'no te lo ir a dar , creer que no entendí � segundo el prov � sito de el trabajo ',1,2,2,4,3,2,1,0,2,3,0,0
6,'no ver que dejar nada todavía ',1,1,0,0,2,1,1,0,0,0,0,0
6,'no , estar matear , jan , dieno y yo ',0,2,0,1,2,1,1,0,0,3,0,0
10,'no , nada de aplicación jajaj ',0,1,0,2,0,1,0,0,1,1,0,0
10,'no , no haber nadie jajay ',0,2,0,0,1,1,0,1,0,1,0,0
10,'no , no poder generalizar as � jajay ',0,2,0,1,2,0,0,1,0,2,0,0
10,'no , todo bien , pero me rompí � el lomo leer papera , y artículo � culo para poder liquidar lo hoy , estar con fiebre , angina , y m � ana tener que dejar todo listo para viajar a el noche ',1,2,4,11,7,2,4,0,4,9,0,0
10,'no ',0,1,0,0,0,0,0,0,0,0,0,0
10,'no ',0,1,0,0,0,0,0,0,0,0,0,0
10,'no ',0,1,0,0,0,0,0,0,0,0,0,0
10,'no ',0,1,0,0,0,0,0,0,0,0,0,0
10,'para mi no ',0,1,1,0,0,0,0,0,1,0,0,0
10,'pero no poder c_o_p_y_paste_ar_la ',0,1,0,1,1,0,1,0,0,0,0,0
10,'porque para volver a pensar en como traducir lo como ya lo tener no tener sentido ',0,2,0,1,5,2,3,0,3,0,0,0
10,'s � , pero no podé � segundo hacer ese cha � n , noté col . ',2,1,0,5,1,1,1,0,0,6,0,0
5,'si . me parecer q esta � medio pobre ',1,0,0,2,1,1,2,0,0,2,0,0
3,'s � ',0,0,0,1,0,0,0,0,0,1,0,0
10,'todo bien , pero no , no volver a hacer ese ',0,3,0,0,2,2,1,0,1,2,0,0
10,'tu , no , no ser violero ',1,2,0,1,1,0,0,0,0,2,0,0
6,'yo estar cocinar ? ',0,0,0,0,2,1,0,0,0,1,0,0
6,'yo m � ana tener que ir a el facultad a el 14hs a hablar con el de operativo por el tema de el trabajo , y después viajaría , el tema ser que no se cuanto demorar en el faca para saber cuando viajar ',2,2,7,7,7,3,4,0,9,3,1,0
6,'yo no poder mandar lo estar salir en viaje ',0,1,0,1,4,2,0,0,1,0,0,0
6,'yo tener que ir a operativo a el defensa y hasta el 5 capaz no me desocupar ',2,1,2,1,3,2,2,0,3,0,1,0
7,'a qué � se referir con el aprendizaje de metro � quina ? ',0,0,1,4,1,1,0,0,3,3,0,0
8,'no entender , me sonar super redundante ',1,1,0,1,2,1,0,0,0,1,0,0
8,'aga , habiz uno clasificación , pero no se si incluir lo o no ',1,3,1,1,1,2,3,0,0,2,0,0
7,'adaptar el qué � ? ',0,0,1,1,1,0,0,0,0,2,0,0
7,'alguien poder aportar el 3 partir de el que decir el lino ese ? en el 5.1 ',0,0,5,1,4,2,0,0,2,1,2,0
7,'alguien se ofrecer ? ',0,0,0,0,1,2,0,0,0,1,0,0
7,'alguien tener gana de probar este ? ace � en ainus no tener el si prologá ',1,1,1,4,3,2,0,0,2,2,0,0
7,'aprendizaje de el metro � quina ? no entendí � ',0,1,1,4,0,0,0,0,1,3,0,0
1,'bueno no se ',0,1,0,0,0,1,0,1,0,0,0,0
5,'bueno pero me referir a q ese parte nos si ser importante ',2,0,1,2,2,1,3,0,1,0,0,0
7,'che en lo uno agregar el de el fase no ? ',0,1,2,1,1,2,0,1,2,1,0,0
8,'che estar bien el entrega ? el asunto de el mal y el titular de el trabajo ser así ? ',0,1,5,5,3,0,1,1,2,2,0,0
8,'che , que onda con el uno ? parecer q no esta todo de acuerdo en qué � poner ? ',0,1,1,3,3,3,1,1,3,4,0,0
4,'che , y yo dirima que sacar ese ultimar , porque total ya tener 3 , y dudar mucho que lo ultimar este bien ',1,2,1,2,5,3,5,1,0,3,1,0
4,'c � decir no ir a encontrar , dudar que exista p � b_l_i_ca_mente ',0,2,0,2,5,0,1,0,1,3,0,0
8,'comparación de caso , se referir a el momento que buscar uno caso similar que te permitir resolver el problema actual ? ',2,0,3,5,4,4,0,0,2,2,0,0
6,'confirmar que me llegar el invitan � n . ',0,0,1,2,2,1,1,0,0,2,0,0
3,'si creer que poder m � ana a ese hora ',0,0,1,3,2,0,2,0,1,1,0,0
5,'creer q ser uno asociación muy rapiña o algo de ese ',1,1,1,1,2,2,2,0,1,0,0,0
5,'creer q ser 3 ',0,0,0,0,2,1,0,0,0,0,1,0
5,'creer que m � ana a el tarde tener que viajar , todavía no se el hora , pero le aviso ',0,1,2,6,3,2,3,0,1,3,0,0
7,'de que hablar ? ? ',0,0,0,0,1,0,1,0,1,2,0,0
7,'de qué � hablá � segundo ? ',1,0,0,2,0,0,0,0,1,3,0,0
7,'decir por_ejemplo \" noté ( ... ) , rail ? ',1,1,0,2,0,0,0,0,0,6,0,0
6,'depender de el programa ',0,0,1,1,1,0,0,0,1,0,0,0
5,'el 3 esta � din � ció , aparente_mente ser alto quiloso , pero yo se que prologá poder , pero no se como escribir lo ',2,2,1,4,3,5,3,0,0,5,1,0
10,'el tema ser q no le ver el enfocó ',0,1,2,2,2,1,1,0,0,0,0,0
5,'ser a_modo_de comentario creer ',0,0,0,1,2,0,0,0,1,0,0,0
5,'estar pensar , se referir a ejemplo así cotidiano en el pregunta , porque como decir en que aplicación me hacer dudar ',1,0,1,4,6,3,2,0,3,2,0,0
7,'estar todo ? ? o quedar de antes este ',0,1,0,0,2,2,1,0,1,2,0,0
6,'goleando ... ajajá ',0,0,0,0,1,0,0,1,0,1,0,0
5,'igual me dar el sensación que no este contestar de el todo si se poder con prologá jauja ',0,2,3,2,3,4,1,1,2,0,0,0
5,'igual no se si quedar mal el de el dock ',0,3,2,1,1,1,1,0,1,0,0,0
4,'el de que se poder implementar en sil y ese nos si hacer falta ',0,0,1,3,3,3,2,0,2,0,0,0
6,'el este arreglar creer ',0,0,1,0,2,1,0,0,0,0,0,0
7,'el que pasar ser que no entender si hacer el de caso similar o no ',1,2,2,1,4,1,3,0,1,0,0,0
1,'mm , no se ',0,1,0,0,0,1,0,1,0,1,0,0
1,'ni idea cuanto ser ',0,0,0,1,1,1,1,0,0,0,0,0
1,'ni idea ',0,0,0,1,0,0,1,0,0,0,0,0
7,'no entendí � nada de el que decir jajay ',0,1,1,1,1,2,0,1,1,1,0,0
7,'no entendió ',0,1,0,0,1,0,0,0,0,0,0,0
7,'no entender a qué � se referir con el comentario de que se observé � comportamiento colorativo , en el gros el de exploratorio . ',2,1,3,5,2,3,0,0,5,4,0,0
8,'se suponer que ese esta � bien , o esta � mal ? ',1,1,0,2,1,2,2,0,0,4,0,0
8,'no entender a qué � se referir conque \' leer \' uno base de dato ',0,1,1,3,3,1,1,0,2,3,0,0
7,'no entender nada el verdad ',0,1,1,1,1,1,0,0,0,0,0,0
7,'no lo entendió igual ',0,2,0,0,1,1,0,0,0,0,0,0
9,'no se decidir usted como hacer ',0,1,0,0,2,2,1,0,0,0,0,0
7,'no se por qué � queré � segundo agregar le \" base de dato \" directa_mente jajay ',0,2,0,5,1,2,0,1,2,4,0,0
7,'no se que querer poner ',0,1,0,0,2,2,0,0,0,0,0,0
11,'no se si estaré bien , pero algo haber q poner jajay ',0,2,0,0,3,3,2,1,0,1,0,0
1,'no se ',0,1,0,0,0,1,0,0,0,0,0,0
7,'no si si me decir a mi o a bruno ? ',1,1,1,1,0,1,3,0,2,1,0,0
7,'nos si bruno terminar de acomodar lo ',1,0,0,1,2,1,1,0,1,0,0,0
8,'o no ? ',0,1,0,0,0,0,1,0,0,1,0,0
5,'para mi no dar poner coligo ',0,1,1,0,3,0,0,0,1,0,0,0
6,'pasar que prologá hacer machina de palabra especificar ( no me acuerdo como se llama ) por ah primero habría que abstraer el problema para después poder tratar lo . . ',1,3,1,7,6,3,3,0,3,4,0,0
7,'pero dieno ah en ese de el nene , cual ser el problema ? ',1,0,2,3,1,2,1,0,2,2,0,0
8,'y no seriar uno conocimiento que se adquirir por el memoria de habitar ? ',0,1,2,2,3,2,1,0,2,1,0,0
7,'pero este deber ser de el mismo amito ? ',1,0,1,1,2,1,1,0,1,1,0,0
5,'pero no creer que hacer falta ',0,1,0,1,2,0,2,0,0,0,0,0
6,'q ser uno base de dato q andar bien si no se utilizar indicás ',0,2,1,2,4,2,2,0,1,0,0,0
6,'que seriar el q decir el puf que pasar ',0,0,2,1,3,2,1,0,0,0,0,0
11,'reasiente no se jajay ',0,2,0,0,0,1,0,1,0,0,0,0
4,'si mucho tampoco especificar pi capaz el que decir no este bien ja ',1,3,2,1,2,1,2,1,0,0,0,0
3,'si poder ser . . ',0,0,0,0,2,0,1,0,0,2,0,0
3,'si , no segundo � si haca � a falta ',0,1,0,3,0,0,2,0,1,3,0,0
4,'también estar el paso de el razonamiento basar en caso pero no se si dar poner los , sino solo numerar los ',0,2,2,3,6,3,3,0,2,1,0,0
9,'uh , no segundo � eh ',0,1,0,2,0,0,0,1,0,2,0,0
9,'hm ... no estar seguro de ese ',0,2,0,1,1,1,0,0,1,1,0,0
11,'y con_respecto_a el 3 no tener idea jajay ',0,1,1,1,1,0,1,1,1,0,1,0
9,'y de el 3 nos ',0,0,1,1,0,0,1,0,1,0,1,0
10,'y el de educación a distancia mucho no me cerrar tampoco ',0,3,1,2,1,1,1,0,2,0,0,0
9,'y nos si mandar lo ya ',0,1,0,1,1,1,2,0,0,0,0,0
9,'ya meter nos a detallar no se si sumar ',0,2,0,0,3,2,1,0,1,0,0,0
3,'yo creer que tambo � n ',0,0,0,2,1,1,1,0,0,1,0,0
7,'yo tampoco entendió ',0,1,0,0,1,1,0,0,0,0,0,0
